	molregno	assay_chembl_id	description	assay_organism	assay_tissue	assay_cell_type	standard_relation	published_value	published_units	standard_value	standard_units	standard_type	activity_comment	published_type	data_validity_comment	published_relation	pchembl_value	standard_inchi	canonical_smiles
2804	631953	CHEMBL1827362	Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	Homo sapiens			=	18000	nM	18000	nM	IC50		IC50		=	4.75	InChI=1S/C26H31N7/c1-18-6-5-14-32(18)15-13-20-7-9-23-21(16-20)8-10-24(28-23)22-17-27-33(19(22)2)26-12-11-25(29-30-26)31(3)4/h7-12,16-18H,5-6,13-15H2,1-4H3/t18-/m1/s1	C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnn(c4C)c5ccc(nn5)N(C)C
1455	570864	CHEMBL1042376	Inhibition of human ERG by patch-clamp assay	Homo sapiens			=	67	uM	67000	nM	IC50		IC50		=	4.17	InChI=1S/C42H61N5O11/c1-11-31-42(8)36(47(40(53)58-42)26-18-46(19-26)20-27-30(48)17-44-28-13-12-14-43-32(27)28)23(4)33(49)21(2)16-41(7,54)37(24(5)34(50)25(6)38(52)56-31)57-39-35(51)29(45(9)10)15-22(3)55-39/h12-14,17,21-26,29,31,35-37,39,48,51,54H,11,15-16,18-20H2,1-10H3/t21-,22-,23+,24+,25-,29+,31-,35-,36-,37-,39+,41-,42-/m1/s1	CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@H]3N(C4CN(Cc5c(O)cnc6cccnc56)C4)C(=O)O[C@]13C
4088	1438693	CHEMBL2182706	Inhibition of human ERG expressed in CHO cells by IonWorks assay	Homo sapiens		CHO	=	3.1	uM	3100	nM	IC50		IC50		=	5.51	InChI=1S/C23H16FN5/c24-20-6-2-5-19-21(20)22(25)29-23(19,17-7-9-26-10-8-17)18-4-1-3-15(11-18)16-12-27-14-28-13-16/h1-14H,(H2,25,29)/t23-/m1/s1	NC1=N[C@](c2ccncc2)(c3cccc(c3)c4cncnc4)c5cccc(F)c15
3812	1420517	CHEMBL2150640	Inhibition of recombinant human ERG channel IKr expressed in CHO cells by patch clamp assay	Homo sapiens		CHO	=	2.7	uM	2700	nM	IC50		IC50		=	5.57	InChI=1S/C20H15FN6/c1-12-8-13(10-22)2-3-15(12)14-6-7-23-19(9-14)24-11-17-16-4-5-18(21)25-20(16)27-26-17/h2-9H,11H2,1H3,(H,23,24)(H,25,26,27)	Cc1cc(ccc1c2ccnc(NCc3n[nH]c4nc(F)ccc34)c2)C#N
5984	1843315	CHEMBL3428449	Displacement of MK499 from human ERG	Homo sapiens			=	0.016	uM	16	nM	IC50		IC50		=	7.80	InChI=1S/C27H25F4N3O3/c28-17-1-2-19(30)16(9-17)10-18(29)11-33-25-5-7-26(8-6-25,37-15-25)13-27(36)14-34-22(35)4-3-21-24(34)23(27)20(31)12-32-21/h1-4,9-10,12,33,36H,5-8,11,13-15H2/b18-10+/t25?,26?,27-/m0/s1	O[C@@]1(CC23CCC(CC2)(CO3)NC\C(=C/c4cc(F)ccc4F)\F)CN5C(=O)C=Cc6ncc(F)c1c56
714	515244	CHEMBL944378	Inhibition of human ERG expressed in CHO cells	Homo sapiens		CHO	=	7	uM	7000	nM	IC50		IC50		=	5.16	InChI=1S/C20H22N2/c1-22-12-9-17-13-18(7-8-19(17)22)20(10-11-21-15-20)14-16-5-3-2-4-6-16/h2-9,12-13,21H,10-11,14-15H2,1H3	Cn1ccc2cc(ccc12)C3(Cc4ccccc4)CCNC3
626	489876	CHEMBL986351	Displacement of [35S]N-[(4R)-1'-[(2R)-6-cyano-1,2,3,4-tetrahydro-2-naphthalenyl]-3,4-dihydro-4-hydroxyspiro[2H-1-benzopyran-2,4'-piperidin]-6-yl]methanesulfonamide from human ERG in HEK293 cells	Homo sapiens		HEK293	>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C23H27N3O2/c1-17-6-11-22-21(16-17)23(27)26(18(2)24-22)19-7-9-20(10-8-19)28-15-5-14-25-12-3-4-13-25/h6-11,16H,3-5,12-15H2,1-2H3	CC1=Nc2ccc(C)cc2C(=O)N1c3ccc(OCCCN4CCCC4)cc3
3010	1174140	CHEMBL1919743	Inhibition of human ERG by ionworks HT assay	Homo sapiens			=	9	uM	9000	nM	IC50		IC50		=	5.05	InChI=1S/C23H26FN5O4/c24-15-1-3-19-18(11-15)29(22(31)14-33-19)10-9-28-7-5-16(6-8-28)25-12-17-2-4-20-23(26-17)27-21(30)13-32-20/h1-4,11,16,25H,5-10,12-14H2,(H,26,27,30)	Fc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1
5532	1823088	CHEMBL3374297	Inhibition of human ERG channel expressed in recombinant HEK293 cells by whole cell patch-clamp technique	Homo sapiens			=	3.8	uM	3800	nM	IC50		IC50		=	5.42	InChI=1S/C27H26F4N2O/c1-17-9-10-20(28)13-22(17)25(2,3)16-26(34,27(29,30)31)14-21-11-19-12-23(32-15-24(19)33-21)18-7-5-4-6-8-18/h4-13,15,33-34H,14,16H2,1-3H3	Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cc(ncc3[nH]2)c4ccccc4)C(F)(F)F
2046	709378	CHEMBL1273133	Inhibition of human ERG channel	Homo sapiens			=	4.1	uM	4100	nM	IC50		IC50		=	5.39	InChI=1S/C22H23N5O2/c28-21(25-29)18-8-23-22(24-9-18)27-13-19-11-26(12-20(19)14-27)10-15-5-6-16-3-1-2-4-17(16)7-15/h1-9,19-20,29H,10-14H2,(H,25,28)/t19-,20+	ONC(=O)c1cnc(nc1)N2C[C@H]3CN(Cc4ccc5ccccc5c4)C[C@H]3C2
4218	1447386	CHEMBL2210904	Inhibition of dofetilide binding to human ERG by patch clamp assay	Homo sapiens			>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C22H24N4O3S/c1-15(27)26-13-16-11-25(12-17(16)14-26)9-10-28-18-4-6-19(7-5-18)29-22-24-21-20(30-22)3-2-8-23-21/h2-8,16-17H,9-14H2,1H3	CC(=O)N1CC2CN(CCOc3ccc(Oc4nc5ncccc5s4)cc3)CC2C1
2636	453154	CHEMBL1827362	Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	Homo sapiens			=	2000	nM	2000	nM	IC50		IC50		=	5.70	InChI=1S/C25H29N3O2/c1-17-5-3-8-22-23(17)26-24(27(2)25(22)29)18-9-11-20(12-10-18)30-21-13-15-28(16-14-21)19-6-4-7-19/h3,5,8-12,19,21H,4,6-7,13-16H2,1-2H3	CN1C(=O)c2cccc(C)c2N=C1c3ccc(OC4CCN(CC4)C5CCC5)cc3
4550	1525992	CHEMBL2338825	Inhibition of human ERG	Homo sapiens			>	32	uM	32000	nM	IC50		IC50		>		InChI=1S/C25H27N7O3/c1-15-12-34-9-7-31(15)23-18-4-6-20(17-3-5-21-19(11-17)24(33)27-14-26-21)28-22(18)29-25(30-23)32-8-10-35-13-16(32)2/h3-6,11,14-16H,7-10,12-13H2,1-2H3,(H,26,27,33)/t15-,16-/m0/s1	C[C@H]1COCCN1c2nc(N3CCOC[C@@H]3C)c4ccc(nc4n2)c5ccc6N=CNC(=O)c6c5
4246	1444198	CHEMBL2216275	Inhibition of human ERG overexpressed in HEK cells	Homo sapiens			=	30	uM	30000	nM	IC50		IC50		=	4.52	InChI=1S/C18H21N7O3/c1-25(2)14-6-15(22-9-12(14)18(26)27-3)23-16-10-21-13(7-19)17(24-16)28-11-4-5-20-8-11/h6,9-11,20H,4-5,8H2,1-3H3,(H,22,23,24)/t11-/m1/s1	COC(=O)c1cnc(Nc2cnc(C#N)c(O[C@@H]3CCNC3)n2)cc1N(C)C
5300	1747588	CHEMBL3268715	Inhibition of human ERG by Q-patch assay	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C18H19N7O/c1-10(19)8-21-14-7-13-15(18(26)23-9-22-13)17(25-14)24-12-4-2-3-11-5-6-20-16(11)12/h2-7,9-10,20H,8,19H2,1H3,(H2,21,24,25)(H,22,23,26)/t10-/m0/s1	C[C@H](N)CNc1cc2N=CNC(=O)c2c(Nc3cccc4cc[nH]c34)n1
5929	1842211	CHEMBL3424852	Inhibition of human ERG expressed in CHO cells by Patch express assay	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C26H29N5O5/c1-34-22-5-3-18-23(31-22)17(19(32)13-27-18)6-7-26-10-8-25(9-11-26,15-36-26)28-12-16-2-4-20-24(29-16)30-21(33)14-35-20/h2-5,13,28,32H,6-12,14-15H2,1H3,(H,29,30,33)	COc1ccc2ncc(O)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1
945	72035	CHEMBL1033089	Inhibition of human ERG	Homo sapiens			=	806	nM	806	nM	IC50		IC50		=	6.09	InChI=1S/C29H38FN3O3/c1-20(2)28-23-12-11-22(30)18-21(23)13-14-29(28,36-27(34)19-35-4)15-17-33(3)16-7-10-26-31-24-8-5-6-9-25(24)32-26/h5-6,8-9,11-12,18,20,28H,7,10,13-17,19H2,1-4H3,(H,31,32)/t28-,29-/m0/s1	COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc4cc(F)ccc4[C@@H]1C(C)C
2289	1142673	CHEMBL1772827	Binding affinity to human ERG	Homo sapiens			>	22300	nM	22300	nM	IC50		IC50		>		InChI=1S/C15H17N3/c1-2-4-12(5-3-1)10-15-17-11-13-6-8-16-9-7-14(13)18-15/h1-5,11,16H,6-10H2	C(c1ccccc1)c2ncc3CCNCCc3n2
4514	1527666	CHEMBL2344015	Inhibition of human ERG expressed in CHO cells by IONWORKS assay	Homo sapiens		CHO	>	33	uM	33000	nM	IC50		IC50		>		InChI=1S/C21H32Cl2N4O3/c1-20(2,3)26-19(30)24-6-9-27-7-4-21(14-28,5-8-27)13-25-18(29)15-10-16(22)12-17(23)11-15/h10-12,28H,4-9,13-14H2,1-3H3,(H,25,29)(H2,24,26,30)	CC(C)(C)NC(=O)NCCN1CCC(CO)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1
5732	1835144	CHEMBL3413736	Inhibition of human ERG assessed as reduction in channel current expressed in HEK cells by patch clamp assay	Homo sapiens			=	10.4	uM	10400	nM	IC50		IC50		=	4.98	InChI=1S/C29H21N5O2S/c1-2-36-28(35)27-33-34(22-16-10-5-11-17-22)29(37-27)32-26-24(19-30)23(20-12-6-3-7-13-20)18-25(31-26)21-14-8-4-9-15-21/h3-18H,2H2,1H3/b32-29-	CCOC(=O)C1=NN(\C(=N\c2nc(cc(c3ccccc3)c2C#N)c4ccccc4)\S1)c5ccccc5
381	412787	CHEMBL903477	Inhibition of hERG	Homo sapiens			=	2.9	uM	2900	nM	IC50		IC50		=	5.54	InChI=1S/C18H25F3N2O/c1-13-14(3-2-4-17(13)18(19,20)21)12-23(16-5-8-22-11-16)15-6-9-24-10-7-15/h2-4,15-16,22H,5-12H2,1H3/t16-/m0/s1	Cc1c(CN(C2CCOCC2)[C@H]3CCNC3)cccc1C(F)(F)F
1051	153342	CHEMBL1027667	Inhibition of human ERG channel	Homo sapiens			=	3.2	uM	3200	nM	IC50		IC50		=	5.50	InChI=1S/C17H18N4O/c1-11-13(19-10-18-11)9-21-8-7-15-16(17(21)22)12-5-3-4-6-14(12)20(15)2/h3-6,10H,7-9H2,1-2H3,(H,18,19)	Cc1[nH]cnc1CN2CCc3c(C2=O)c4ccccc4n3C
3533	1341777	CHEMBL2032798	Inhibition of human ERG	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C25H35N3O3/c1-26-24(29)5-4-12-27(2)25(30)19-7-9-23-21(16-19)20-15-18(6-8-22(20)28(23)3)17-10-13-31-14-11-17/h7,9,16-18H,4-6,8,10-15H2,1-3H3,(H,26,29)/t18-/m0/s1	CNC(=O)CCCN(C)C(=O)c1ccc2c(c1)c3C[C@H](CCc3n2C)C4CCOCC4
5818	1840290	CHEMBL3419515	Inhibition of human ERG expressed in CHO cells at -80 mV holding potential by whole cell patch clamp assay	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C15H19Cl2N5O3S/c1-26(23,24)22(5-4-20-6-8-25-9-7-20)15-11-21(19-18-15)12-2-3-13(16)14(17)10-12/h2-3,10-11H,4-9H2,1H3	CS(=O)(=O)N(CCN1CCOCC1)c2cn(nn2)c3ccc(Cl)c(Cl)c3
2778	631498	CHEMBL1827362	Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	Homo sapiens			=	6000	nM	6000	nM	IC50		IC50		=	5.22	InChI=1S/C25H26N4S/c1-17-5-4-13-29(17)14-11-19-7-9-22-20(15-19)8-10-23(28-22)24-18(2)27-25(30-24)21-6-3-12-26-16-21/h3,6-10,12,15-17H,4-5,11,13-14H2,1-2H3/t17-/m1/s1	C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4sc(nc4C)c5cccnc5
5513	1789653	CHEMBL3377716	Inhibition of human ERG by patch clamp assay	Homo sapiens			=	14	uM	14000	nM	IC50		IC50		=	4.85	InChI=1S/C17H17FIN5O3/c1-10(7-25)8-27-23-17(26)15-16(24-9-20-5-12(24)6-21-15)22-14-3-2-11(19)4-13(14)18/h2-6,9-10,22,25H,7-8H2,1H3,(H,23,26)/t10-/m1/s1	C[C@H](CO)CONC(=O)c1ncc2cncn2c1Nc3ccc(I)cc3F
6489	2036582	CHEMBL3705667	BindingDB_Patents: Inhibition Assay. The hERG potassium current was measured in a hERG-stably-expressing Chinese hamster ovary K1 (CHO) cells. The experiments were performed using an automated planar patch-clamp system QPatch HTX (Sophion Bioscience A/S). The application of pressure for forming gigaseals and whole-cell patch clamp configuration were established using the QPatch assay software. Patch-clamp experiments were performed in voltage-clamp mode and whole-cell currents were recorded. The following stimulation protocol was applied to investigate the effects of compounds on hERG potassium channel.The membrane potential was held at -80 mV and repetitively (every 15 seconds) depolarized to +20 mV for 4800 milliseconds after the pulse to -50 mV for 20 milliseconds served to define the baseline, followed by repolarizing step to -50 mV for 5000 milliseconds to evaluate of the tail current amplitude. Experiments were conducted at room temperature.	Homo sapiens			>	10000	nM	10000	nM	IC50		IC50		>		InChI=1S/C20H26N2O3/c1-13(2)8-14-4-5-16-15(9-14)20(12-24-17(21)22-20)18(10-23-11-18)19(25-16)6-3-7-19/h4-5,9,13H,3,6-8,10-12H2,1-2H3,(H2,21,22)	CC(C)Cc1ccc2OC3(CCC3)C4(COC4)C5(COC(=N5)N)c2c1
1674	621672	CHEMBL1108768	Displacement of [3H]astemizole from human ERG	Homo sapiens			>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C27H32F3N5O3/c28-27(29,30)22-8-4-7-21(17-22)25(37)31-18-24(36)32-23-9-10-34(19-23)12-11-33-13-15-35(16-14-33)26(38)20-5-2-1-3-6-20/h1-8,17,23H,9-16,18-19H2,(H,31,37)(H,32,36)/t23-/m1/s1	FC(F)(F)c1cccc(c1)C(=O)NCC(=O)N[C@@H]2CCN(CCN3CCN(CC3)C(=O)c4ccccc4)C2
5041	1618085	CHEMBL3118391	Binding affinity to human ERG	Homo sapiens			>	50	uM	50000	nM	IC50		IC50		>		InChI=1S/C30H42F3N5O5/c1-41-26-18-42-10-5-25(26)35-23-13-22-17-38(28(40)43-11-9-36-6-2-3-7-36)19-29(22,14-23)27(39)37-8-4-24-20(16-37)12-21(15-34-24)30(31,32)33/h12,15,22-23,25-26,35H,2-11,13-14,16-19H2,1H3/t22-,23+,25?,26?,29-/m0/s1	COC1COCCC1N[C@@H]2C[C@H]3CN(C[C@]3(C2)C(=O)N4CCc5ncc(cc5C4)C(F)(F)F)C(=O)OCCN6CCCC6
4923	1587950	CHEMBL2443482	Displacement of [35S]-MK499 from human ERG	Homo sapiens			=	1.3	uM	1300	nM	IC50		IC50		=	5.89	InChI=1S/C21H22N8O2/c30-21(14-16-1-4-18(5-2-16)29-15-22-25-26-29)28-11-9-27(10-12-28)8-7-17-3-6-19-20(13-17)24-31-23-19/h1-6,13,15H,7-12,14H2	O=C(Cc1ccc(cc1)n2cnnn2)N3CCN(CCc4ccc5nonc5c4)CC3
5257	1733390	CHEMBL3239511	Inhibition of human ERG	Homo sapiens			=	1.4	uM	1400	nM	IC50		IC50		=	5.85	InChI=1S/C24H28N4O3S/c1-24(2,30)17-8-6-16(7-9-17)20-14-19(22(25)29)23(32-20)27-21-5-3-4-18(26-21)15-28-10-12-31-13-11-28/h3-9,14,30H,10-13,15H2,1-2H3,(H2,25,29)(H,26,27)	CC(C)(O)c1ccc(cc1)c2cc(C(=O)N)c(Nc3cccc(CN4CCOCC4)n3)s2
447	414279	CHEMBL941016	Inhibition of hERG expressed in HEK cells	Homo sapiens			=	5940	nM	5940	nM	IC50		IC50		=	5.23	InChI=1S/C23H26FN3O2/c1-16(28)22-23(12-7-13-26(2)3,17-8-5-4-6-9-17)21-15-29-20-11-10-18(24)14-19(20)27(21)25-22/h4-6,8-11,14,21H,7,12-13,15H2,1-3H3/t21-,23+/m0/s1	CN(C)CCC[C@]1([C@@H]2COc3ccc(F)cc3N2N=C1C(=O)C)c4ccccc4
1773	627236	CHEMBL1105771	Displacement of labeled dofetilide human ERG	Homo sapiens			>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C21H28N4O2/c22-14-16-5-7-18(8-6-16)27-19-13-20(23-15-19)21(26)25-10-2-9-24(11-12-25)17-3-1-4-17/h5-8,17,19-20,23H,1-4,9-13,15H2/t19-,20+/m0/s1	O=C([C@H]1C[C@@H](CN1)Oc2ccc(cc2)C#N)N3CCCN(CC3)C4CCC4
5143	1624335	CHEMBL3132256	Inhibition of human ERG expressed in CHOK1 cells by electrophysiological analysis	Homo sapiens			>	33	uM	33000	nM	IC50		IC50		>		InChI=1S/C18H31N3O/c22-17(16-14-18(16)6-8-19-9-7-18)21-12-10-20(11-13-21)15-4-2-1-3-5-15/h15-16,19H,1-14H2	O=C(C1CC12CCNCC2)N3CCN(CC3)C4CCCCC4
4422	1518413	CHEMBL2330781	Displacement of [3H]astemizole from human ERG K+ channel expressed in HEK293 cells by scintillation spectrophotometric analysis	Homo sapiens		HEK293	=	74	nM	74	nM	IC50		IC50		=	7.13	InChI=1S/C24H26Cl2NO2/c1-27-19(11-7-17-28-23-15-4-2-13-21(23)25)9-6-10-20(27)12-8-18-29-24-16-5-3-14-22(24)26/h2-6,9-10,13-16H,7-8,11-12,17-18H2,1H3/q+1	C[n+]1c(CCCOc2ccccc2Cl)cccc1CCCOc3ccccc3Cl
5474	1817513	CHEMBL3389028	Inhibition of human ERG	Homo sapiens			=	4	uM	4000	nM	IC50		IC50		=	5.40	InChI=1S/C26H27ClN8O2/c1-5-24(36)30-19-10-20(23(37-4)11-22(19)34-14-16(15-34)33(2)3)31-26-28-13-18(27)25(32-26)17-12-29-35-9-7-6-8-21(17)35/h5-13,16H,1,14-15H2,2-4H3,(H,30,36)(H,28,31,32)	COc1cc(N2CC(C2)N(C)C)c(NC(=O)C=C)cc1Nc3ncc(Cl)c(n3)c4cnn5ccccc45
5277	1731680	CHEMBL3243551	Inhibition of human ERG by FLIPR assay	Homo sapiens			>	80	uM	80000	nM	IC50		IC50		>		InChI=1S/C27H43N3O4S/c1-18(2)29(6)22-11-12-24(20(16-22)17-35(7,33)34)30-14-13-23(26(30)32)28-25(31)19-9-8-10-21(15-19)27(3,4)5/h8-10,15,18,20,22-24H,11-14,16-17H2,1-7H3,(H,28,31)/t20-,22+,23-,24-/m0/s1	CC(C)N(C)[C@@H]1CC[C@@H]([C@H](CS(=O)(=O)C)C1)N2CC[C@H](NC(=O)c3cccc(c3)C(C)(C)C)C2=O
1504	210024	CHEMBL1048091	Inhibition of human ERG in L929 cells by whole cell patch-clamp assay	Homo sapiens		L929	>	100	uM	100000	nM	IC50		IC50		>		InChI=1S/C18H21NO/c20-18(15-7-3-1-4-8-15,16-9-5-2-6-10-16)17-11-13-19-14-12-17/h1-10,17,19-20H,11-14H2	OC(C1CCNCC1)(c2ccccc2)c3ccccc3
4471	1519910	CHEMBL2330875	Inhibition of human ERG expressed in CHO cells by ionworks assay	Homo sapiens		CHO	=	21030	nM	21030	nM	IC50		IC50		=	4.68	InChI=1S/C25H32ClN7O/c26-19-5-3-18(4-6-19)21(8-14-32-12-1-2-13-32)31-24(34)25(27)9-15-33(16-10-25)23-20-7-11-28-22(20)29-17-30-23/h3-7,11,17,21H,1-2,8-10,12-16,27H2,(H,31,34)(H,28,29,30)/t21-/m0/s1	NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)N[C@@H](CCN4CCCC4)c5ccc(Cl)cc5
3722	1355952	CHEMBL2065451	Inhibition of human Erg	Homo sapiens			=	8.6	uM	8600	nM	IC50		IC50		=	5.07	InChI=1S/C20H17N7O/c1-12(28)23-16-3-2-13-6-7-26(17(13)8-16)18-9-19(24-15-4-5-15)27-20(25-18)14(10-21)11-22-27/h2-3,6-9,11,15,24H,4-5H2,1H3,(H,23,28)	CC(=O)Nc1ccc2ccn(c3cc(NC4CC4)n5ncc(C#N)c5n3)c2c1
3153	1280756	CHEMBL1953525	Displacement of dofetidine from human Erg	Homo sapiens			=	13200	nM	13200	nM	IC50		IC50		=	4.88	InChI=1S/C27H32F3N3O3/c1-18-5-7-20(8-6-18)26(36)12-9-23(10-13-26)33-14-11-22(17-33)32-24(34)16-31-25(35)19-3-2-4-21(15-19)27(28,29)30/h2-8,15,22-23,36H,9-14,16-17H2,1H3,(H,31,35)(H,32,34)/t22-,23-,26-/m1/s1	Cc1ccc(cc1)[C@@]2(O)CC[C@H](CC2)N3CC[C@H](C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F
2277	1143405	CHEMBL1771845	Inhibition of human ERG	Homo sapiens			=	1500	nM	1500	nM	IC50		IC50		=	5.82	InChI=1S/C23H26ClFN4O2/c24-16-11-26-23(27-12-16)29-7-5-14(6-8-29)20-9-15(20)13-31-18-3-4-19(21(25)10-18)22(30)28-17-1-2-17/h3-4,10-12,14-15,17,20H,1-2,5-9,13H2,(H,28,30)	Fc1cc(OCC2CC2C3CCN(CC3)c4ncc(Cl)cn4)ccc1C(=O)NC5CC5
6063	1948378	CHEMBL3583383	Inhibition of MK499 binding to human ERG	Homo sapiens			=	0.19	uM	190	nM	IC50		IC50		=	6.72	InChI=1S/C25H27N5/c1-2-7-16(8-3-1)23-24-19(18-10-4-5-11-20(18)28-24)13-21(29-23)25-27-15-22(30-25)17-9-6-12-26-14-17/h4-6,9-12,14-16,21,23,28-29H,1-3,7-8,13H2,(H,27,30)/t21-,23?/m1/s1	C1CCC(CC1)C2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6cccnc6
4966	1608355	CHEMBL3096731	Inhibition of human ERG channel expressed in HEK293 cells after 15 mins by whole-cell patch clamp technique	Homo sapiens			=	4.9	nM	4.9	nM	IC50		IC50		=	8.31	InChI=1S/C19H28ClN/c1-3-5-6-7-9-16-21(4-2)17-10-8-11-18-12-14-19(20)15-13-18/h12-15H,3-7,9,11,16-17H2,1-2H3	CCCCCCCN(CC)CC#CCc1ccc(Cl)cc1
6852	2076807	CHEMBL3791472	Inhibition of human ERG by IonWork assay	Homo sapiens			=	10	uM	10000	nM	IC50		IC50		=	5.00	InChI=1S/C23H26N4O4/c1-15-11-19(10-7-17(15)12-26(2)3)30-20-13-27(14-20)23(28)22-25-24-21(31-22)16-5-8-18(29-4)9-6-16/h5-11,20H,12-14H2,1-4H3	COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN(C)C)c(C)c4
2960	1178692	CHEMBL1837909	Displacement of [3H]-astemizole from human ERG in HEK293 cells after 1 hrs by scintillation counting	Homo sapiens		HEK293	=	30	uM	30000	nM	IC50		IC50		=	4.52	InChI=1S/C19H24F3N5O2/c20-19(21,22)11-1-6-16-15(7-11)18(26-25-16)23-8-17(29)24-12-9-27(10-12)13-2-4-14(28)5-3-13/h1,6-7,12-14,28H,2-5,8-10H2,(H,24,29)(H2,23,25,26)/t13-,14+	O[C@@H]1CC[C@@H](CC1)N2CC(C2)NC(=O)CNc3n[nH]c4ccc(cc34)C(F)(F)F
5423	1817204	CHEMBL3382692	Binding affinity to human ERG	Homo sapiens			>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C20H17F4N7O/c1-11-9-31(10-25-11)16-7-6-14(26-18(16)32-3)17-28-19(30(2)29-17)27-15-8-12(20(22,23)24)4-5-13(15)21/h4-10H,1-3H3,(H,27,28,29)	COc1nc(ccc1n2cnc(C)c2)c3nc(Nc4cc(ccc4F)C(F)(F)F)n(C)n3
3250	1282531	CHEMBL1958785	Inhibition of human Erg by patch clamp assay	Homo sapiens			=	16.1	uM	16100	nM	IC50		IC50		=	4.79	InChI=1S/C22H26FN5O2/c1-14(2)27-10-4-5-16(12-27)13-28-15(3)25-21-20(22(28)29)26-19(11-24-21)30-18-8-6-17(23)7-9-18/h6-9,11,14,16H,4-5,10,12-13H2,1-3H3/t16-/m0/s1	CC(C)N1CCC[C@H](CN2C(=Nc3ncc(Oc4ccc(F)cc4)nc3C2=O)C)C1
3882	1424827	CHEMBL2160981	Displacement of [3H]astemizole from human ERG potassium channel	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C28H28N6O3/c29-17-23-18-30-26(31-23)27(35)32-25-7-6-22(16-24(25)20-4-2-1-3-5-20)19-8-12-33(13-9-19)28(36)21-10-14-34(37)15-11-21/h4,6-7,10-11,14-16,18-19H,1-3,5,8-9,12-13H2,(H,30,31)(H,32,35)	[O-][n+]1ccc(cc1)C(=O)N2CCC(CC2)c3ccc(NC(=O)c4nc(c[nH]4)C#N)c(c3)C5=CCCCC5
440	414287	CHEMBL941016	Inhibition of hERG expressed in HEK cells	Homo sapiens			=	5600	nM	5600	nM	IC50		IC50		=	5.25	InChI=1S/C27H31ClN4O3/c1-19(33)26-27(21-7-4-3-5-8-21,11-6-12-30-13-15-31(16-14-30)20(2)34)25-18-35-24-10-9-22(28)17-23(24)32(25)29-26/h3-5,7-10,17,25H,6,11-16,18H2,1-2H3/t25-,27+/m0/s1	CC(=O)N1CCN(CCC[C@]2([C@@H]3COc4ccc(Cl)cc4N3N=C2C(=O)C)c5ccccc5)CC1
4067	1438086	CHEMBL2182706	Inhibition of human ERG expressed in CHO cells by IonWorks assay	Homo sapiens		CHO	=	3.1	uM	3100	nM	IC50		IC50		=	5.51	InChI=1S/C30H24F2N4O/c1-4-7-19-11-21(16-34-15-19)20-8-6-9-22(12-20)30(23-10-18(3)29(37)36(5-2)17-23)25-13-24(31)14-26(32)27(25)28(33)35-30/h6,8-17H,5H2,1-3H3,(H2,33,35)/t30-/m0/s1	CCN1C=C(C=C(C)C1=O)[C@@]2(N=C(N)c3c(F)cc(F)cc23)c4cccc(c4)c5cncc(c5)C#CC
5422	1421829	CHEMBL3382692	Binding affinity to human ERG	Homo sapiens			=	8.5	uM	8500	nM	IC50		IC50		=	5.07	InChI=1S/C24H21FN6O/c1-15-13-31(14-26-15)20-11-12-21(28-24(20)32-3)27-18-5-4-6-19-22(18)29-23(30(19)2)16-7-9-17(25)10-8-16/h4-14H,1-3H3,(H,27,28)	COc1nc(Nc2cccc3c2nc(c4ccc(F)cc4)n3C)ccc1n5cnc(C)c5
