	molregno	assay_chembl_id	description	assay_organism	assay_tissue	assay_cell_type	standard_relation	published_value	published_units	standard_value	standard_units	standard_type	activity_comment	published_type	data_validity_comment	published_relation	pchembl_value	standard_inchi	canonical_smiles
3121	1274599	CHEMBL1943910	Inhibition of human Erg	Homo sapiens			=	11	uM	11000	nM	IC50		IC50		=	4.96	InChI=1S/C30H35N5O3/c1-2-38-30(37)32-27-8-3-7-26(20-27)28(24-9-11-25(12-10-24)29(36)35-14-5-15-35)34-18-16-33(17-19-34)22-23-6-4-13-31-21-23/h3-4,6-13,20-21,28H,2,5,14-19,22H2,1H3,(H,32,37)/t28-/m1/s1	CCOC(=O)Nc1cccc(c1)[C@H](N2CCN(Cc3cccnc3)CC2)c4ccc(cc4)C(=O)N5CCC5
1248	555191	CHEMBL1063193	Inhibition of human ERG activation expressed in CHO cells by rubidium efflux assay	Homo sapiens		CHO	=	3.5	uM	3500	nM	IC50		IC50		=	5.46	InChI=1S/C24H23Cl2F3N4O/c25-20-3-1-18(21(26)11-20)12-31-23(34)17-6-8-32(9-7-17)14-16-5-10-33(15-16)22-4-2-19(13-30-22)24(27,28)29/h1-5,10-11,13,15,17H,6-9,12,14H2,(H,31,34)	FC(F)(F)c1ccc(nc1)n2ccc(CN3CCC(CC3)C(=O)NCc4ccc(Cl)cc4Cl)c2
4496	1516761	CHEMBL2330862	Inhibition of human ERG by dofetilide binding assay	Homo sapiens			=	14.5	uM	14500	nM	IC50		IC50		=	4.84	InChI=1S/C27H38N2O4.ClH/c1-20(2)29(19-24-18-28-17-23(24)15-21-9-6-5-7-10-21)27(30)22-11-12-25(32-4)26(16-22)33-14-8-13-31-3;/h5-7,9-12,16,20,23-24,28H,8,13-15,17-19H2,1-4H3;1H/t23-,24+;/m1./s1	Cl.COCCCOc1cc(ccc1OC)C(=O)N(C[C@@H]2CNC[C@H]2Cc3ccccc3)C(C)C
2642	453014	CHEMBL1827362	Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	Homo sapiens			=	5600	nM	5600	nM	IC50		IC50		=	5.25	InChI=1S/C24H27N3O2/c1-26-23(25-22-8-3-2-7-21(22)24(26)28)17-9-11-19(12-10-17)29-20-13-15-27(16-14-20)18-5-4-6-18/h2-3,7-12,18,20H,4-6,13-16H2,1H3	CN1C(=O)c2ccccc2N=C1c3ccc(OC4CCN(CC4)C5CCC5)cc3
578	466871	CHEMBL981950	Displacement of [3H]astemizole from human ERG potassium channel expressed in HEK293 cell membrane	Homo sapiens			=	2	uM	2000	nM	IC50		IC50		=	5.70	InChI=1S/C20H22N2OS/c1-4-13-22(14-5-1)15-12-16-8-10-17(11-9-16)23-20-21-18-6-2-3-7-19(18)24-20/h2-3,6-11H,1,4-5,12-15H2	C(Cc1ccc(Oc2nc3ccccc3s2)cc1)N4CCCCC4
4317	1515022	CHEMBL2320519	Inhibition of human ERG assessed as [3H]astemizole binding activity	Homo sapiens			=	35.1	uM	35100	nM	IC50		IC50		=	4.46	InChI=1S/C25H25F3N6O2S/c26-25(27,28)15-1-2-20-19(7-15)21(8-16(9-29)32-20)31-11-23(35)33-17-12-34(13-17)18-3-5-24(36,6-4-18)22-10-30-14-37-22/h1-2,7-8,10,14,17-18,36H,3-6,11-13H2,(H,31,32)(H,33,35)/t18-,24-	O[C@@]1(CC[C@H](CC1)N2CC(C2)NC(=O)CNc3cc(nc4ccc(cc34)C(F)(F)F)C#N)c5cncs5
77	309116	CHEMBL829261	Inhibition of human Potassium channel HERG	Homo sapiens			>	100	uM	100000	nM	IC50		IC50		>		InChI=1S/C27H30F5N3O5.C2HF3O2/c1-13(2)25(27(38)39)40-16-7-5-14(6-8-16)12-34-26(37)18-4-3-9-35(18)19(36)11-15(33)10-17-20(28)22(30)24(32)23(31)21(17)29;3-2(4,5)1(6)7/h5-8,13,15,18,25H,3-4,9-12,33H2,1-2H3,(H,34,37)(H,38,39);(H,6,7)/t15?,18-,25+;/m0./s1	CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc3c(F)c(F)c(F)c(F)c3F)cc1)C(=O)O.OC(=O)C(F)(F)F
702	516940	CHEMBL948485	Inhibition of human ERG expressed in HEK293 cells by patch-clamp method	Homo sapiens		HEK293	>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C15H20N2OS/c1-2-7-17(12-5-6-12)14(18)15(9-11(15)10-16)13-4-3-8-19-13/h2-4,8,11-12H,1,5-7,9-10,16H2/t11-,15-/m0/s1	NC[C@@H]1C[C@@]1(C(=O)N(CC=C)C2CC2)c3cccs3
150	351014	CHEMBL870536	Inhibition of hERG	Homo sapiens			=	7.3	uM	7300	nM	IC50		IC50		=	5.14	InChI=1S/C32H38F2N2O5S2/c1-4-36(32(37)19-23-5-9-29(10-6-23)42(2,38)39)28-13-16-35(17-14-28)18-15-31(25-20-26(33)22-27(34)21-25)24-7-11-30(12-8-24)43(3,40)41/h5-12,20-22,28,31H,4,13-19H2,1-3H3/t31-/m1/s1	CCN(C1CCN(CC[C@H](c2ccc(cc2)S(=O)(=O)C)c3cc(F)cc(F)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C
6647	2057682	CHEMBL3755637	Displacement of MK499 from human ERG	Homo sapiens			=	1.2	uM	1200	nM	IC50		IC50		=	5.92	InChI=1S/C26H26FN5O5/c1-35-21-5-3-17-23(32-21)22(16(27)12-28-17)18(33)10-26-8-6-25(7-9-26,14-37-26)29-11-15-2-4-19-24(30-15)31-20(34)13-36-19/h2-5,12,29H,6-11,13-14H2,1H3,(H,30,31,34)	COc1ccc2ncc(F)c(C(=O)CC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1
5815	1840287	CHEMBL3419515	Inhibition of human ERG expressed in CHO cells at -80 mV holding potential by whole cell patch clamp assay	Homo sapiens			>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C20H33N5O/c1-2-24(4-3-23-5-7-26-8-6-23)19-15-25(22-21-19)20-12-16-9-17(13-20)11-18(10-16)14-20/h15-18H,2-14H2,1H3	CCN(CCN1CCOCC1)c2cn(nn2)C34CC5CC(CC(C5)C3)C4
3216	1280597	CHEMBL1954401	Inhibition of human ERG by dofetilide binding assay	Homo sapiens			=	2	uM	2000	nM	IC50		IC50		=	5.70	InChI=1S/C28H32N8O2/c1-18(2)10-14-35-25-24(21(16-29)26(35)34-13-7-11-30-12-15-34)33(4)28(38)36(27(25)37)17-23-31-19(3)20-8-5-6-9-22(20)32-23/h5-6,8-10,30H,7,11-15,17H2,1-4H3	CN1C(=O)N(Cc2nc(C)c3ccccc3n2)C(=O)c4c1c(C#N)c(N5CCCNCC5)n4CC=C(C)C
5044	1618082	CHEMBL3118391	Binding affinity to human ERG	Homo sapiens			>	50	uM	50000	nM	IC50		IC50		>		InChI=1S/C30H41F3N4O6/c1-40-26-17-42-9-5-25(26)35-23-11-22-15-37(28(39)43-16-19-3-7-41-8-4-19)18-29(22,12-23)27(38)36-6-2-24-20(14-36)10-21(13-34-24)30(31,32)33/h10,13,19,22-23,25-26,35H,2-9,11-12,14-18H2,1H3/t22-,23+,25?,26?,29-/m0/s1	COC1COCCC1N[C@@H]2C[C@H]3CN(C[C@]3(C2)C(=O)N4CCc5ncc(cc5C4)C(F)(F)F)C(=O)OCC6CCOCC6
241	363238	CHEMBL854894	Inhibition of binding to hERG	Homo sapiens			=	25	uM	25000	nM	IC50		IC50		=	4.60	InChI=1S/C29H37FN4O2/c1-22(35)33-15-12-32(13-16-33)20-24-2-5-26-19-28(9-6-25(26)18-24)34-17-14-31(21-29(34)36)11-10-23-3-7-27(30)8-4-23/h2-5,7-8,18,28H,6,9-17,19-21H2,1H3/t28-/m0/s1	CC(=O)N1CCN(Cc2ccc3C[C@H](CCc3c2)N4CCN(CCc5ccc(F)cc5)CC4=O)CC1
4133	1441654	CHEMBL2187242	Inhibition of human ERG expressed in CHO cells	Homo sapiens		CHO	=	4.61	uM	4610	nM	IC50		IC50		=	5.34	InChI=1S/C19H26N4O2/c1-25-16-9-7-15(8-10-16)17-14-18(22-21-17)20-19(24)6-5-13-23-11-3-2-4-12-23/h7-10,14H,2-6,11-13H2,1H3,(H2,20,21,22,24)	COc1ccc(cc1)c2cc(NC(=O)CCCN3CCCCC3)[nH]n2
1659	620573	CHEMBL1107892	Inhibition of human ERG by ion works assay	Homo sapiens			=	188	nM	188	nM	IC50		IC50		=	6.73	InChI=1S/C23H28BrN3O/c24-18-10-12-21(13-11-18)27(23(28)25-19-6-2-1-3-7-19)22-14-16-26(17-15-22)20-8-4-5-9-20/h1-3,6-7,10-13,20,22H,4-5,8-9,14-17H2,(H,25,28)	Brc1ccc(cc1)N(C2CCN(CC2)C3CCCC3)C(=O)Nc4ccccc4
3416	1337349	CHEMBL2026493	Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells after 45 mins by scintillation counting method	Homo sapiens		HEK293	>	100	uM	100000	nM	IC50		IC50		>		InChI=1S/C22H30N4O4S/c1-25(2)19-8-6-18(7-9-19)23-22(27)24-31(28,29)21-12-10-20(11-13-21)30-17-5-16-26-14-3-4-15-26/h6-13H,3-5,14-17H2,1-2H3,(H2,23,24,27)	CN(C)c1ccc(NC(=O)NS(=O)(=O)c2ccc(OCCCN3CCCC3)cc2)cc1
3307	1333002	CHEMBL2013364	Inhibition of human ERG by PatchXpress voltage patch clamp assay	Homo sapiens			=	1.5	uM	1500	nM	IC50		IC50		=	5.82	InChI=1S/C15H12ClN5O/c16-10-1-5-12(6-2-10)22-13-7-3-11(4-8-13)20-15-19-9-18-14(17)21-15/h1-9H,(H3,17,18,19,20,21)	Nc1ncnc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)n1
3084	1272904	CHEMBL1938176	Inhibition of human Erg	Homo sapiens			=	7	uM	7000	nM	IC50		IC50		=	5.16	InChI=1S/C22H31NO4S/c24-28(25)14-7-19(8-15-28)26-20-4-5-21-17(16-20)6-9-22(27-21)10-12-23(13-11-22)18-2-1-3-18/h4-5,16,18-19H,1-3,6-15H2	O=S1(=O)CCC(CC1)Oc2ccc3OC4(CCN(CC4)C5CCC5)CCc3c2
1724	623198	CHEMBL1104433	Inhibition of human ERG by FLIPR assay	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C31H40F3N3O4S/c1-4-16-36(21(2)3)25-13-14-28(23(19-25)20-42(40,41)26-11-6-5-7-12-26)37-17-15-27(30(37)39)35-29(38)22-9-8-10-24(18-22)31(32,33)34/h5-12,18,21,23,25,27-28H,4,13-17,19-20H2,1-3H3,(H,35,38)/t23-,25+,27-,28-/m0/s1	CCCN(C(C)C)[C@@H]1CC[C@@H]([C@H](CS(=O)(=O)c2ccccc2)C1)N3CC[C@H](NC(=O)c4cccc(c4)C(F)(F)F)C3=O
6247	1958062	CHEMBL3607541	Inhibition of human ERG assessed as reduction in MK499 competitive binding	Homo sapiens			=	24.4	uM	24400	nM	IC50		IC50		=	4.61	InChI=1S/C29H33FN6O5/c30-19-12-32-21-2-4-25(40-14-23-20(31)13-38-23)36-26(21)18(19)5-6-29-9-7-28(8-10-29,16-41-29)33-11-17-1-3-22-27(34-17)35-24(37)15-39-22/h1-4,12,20,23,33H,5-11,13-16,31H2,(H,34,35,37)/t20-,23+,28?,29?/m0/s1	N[C@H]1CO[C@@H]1COc2ccc3ncc(F)c(CCC45CCC(CC4)(CO5)NCc6ccc7OCC(=O)Nc7n6)c3n2
6432	1972085	CHEMBL3635896	Inhibition of human ERG expressed in HEK293 cells by whole-cell patch clamp method	Homo sapiens			=	3.76	uM	3760	nM	IC50		IC50		=	5.43	InChI=1S/C28H26FN3O3/c29-21-8-11-23-26(18-21)35-31-27(23)19-12-15-32(16-13-19)14-3-17-33-22-9-6-20(7-10-22)28-30-24-4-1-2-5-25(24)34-28/h1-2,4-11,18-19H,3,12-17H2	Fc1ccc2c(noc2c1)C3CCN(CCCOc4ccc(cc4)c5oc6ccccc6n5)CC3
4525	72035	CHEMBL2339143	Inhibition of human ERG	Homo sapiens			=	1.4	uM	1400	nM	IC50		IC50		=	5.85	InChI=1S/C29H38FN3O3/c1-20(2)28-23-12-11-22(30)18-21(23)13-14-29(28,36-27(34)19-35-4)15-17-33(3)16-7-10-26-31-24-8-5-6-9-25(24)32-26/h5-6,8-9,11-12,18,20,28H,7,10,13-17,19H2,1-4H3,(H,31,32)/t28-,29-/m0/s1	COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc4cc(F)ccc4[C@@H]1C(C)C
2669	489800	CHEMBL1827362	Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	Homo sapiens			=	5000	nM	5000	nM	IC50		IC50		=	5.30	InChI=1S/C23H27N3O2/c1-2-22-24-21-9-4-3-8-20(21)23(27)26(22)18-10-12-19(13-11-18)28-17-7-16-25-14-5-6-15-25/h3-4,8-13H,2,5-7,14-17H2,1H3	CCC1=Nc2ccccc2C(=O)N1c3ccc(OCCCN4CCCC4)cc3
4988	1608367	CHEMBL3096732	Displacement of [3H]astemizole from human ERG channel expressed in HEK293 cell membrane after 1 hr by scintillation counting analysis	Homo sapiens			=	14443	nM	14443	nM	IC50		IC50		=	4.84	InChI=1S/C16H22ClNO/c1-3-5-12-18(4-2)13-6-7-14-19-16-10-8-15(17)9-11-16/h8-11H,3-5,12-14H2,1-2H3	CCCCN(CC)CC#CCOc1ccc(Cl)cc1
4660	1559858	CHEMBL2382572	Inhibition of human ERG expressed in CHO cells	Homo sapiens		CHO	=	3.2	uM	3200	nM	IC50		IC50		=	5.50	InChI=1S/C23H23N3O2/c1-27-20-10-8-18(9-11-20)23(14-21(28-2)22(24)26-23)19-7-3-5-16(13-19)17-6-4-12-25-15-17/h3-13,15,21H,14H2,1-2H3,(H2,24,26)	COC1CC(N=C1N)(c2ccc(OC)cc2)c3cccc(c3)c4cccnc4
1773	627236	CHEMBL1105771	Displacement of labeled dofetilide human ERG	Homo sapiens			>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C21H28N4O2/c22-14-16-5-7-18(8-6-16)27-19-13-20(23-15-19)21(26)25-10-2-9-24(11-12-25)17-3-1-4-17/h5-8,17,19-20,23H,1-4,9-13,15H2/t19-,20+/m0/s1	O=C([C@H]1C[C@@H](CN1)Oc2ccc(cc2)C#N)N3CCCN(CC3)C4CCC4
6173	1956227	CHEMBL3602657	Inhibition of human ERG overexpressed in CHO cells by Qpatch method	Homo sapiens			>	40	uM	40000	nM	IC50		IC50		>		InChI=1S/C24H28N4O3/c1-17-8-11-19(12-9-17)27-24-21-16-20(13-10-18(21)14-15-25-24)26-22(29)6-4-2-3-5-7-23(30)28-31/h8-16,31H,2-7H2,1H3,(H,25,27)(H,26,29)(H,28,30)	Cc1ccc(Nc2nccc3ccc(NC(=O)CCCCCCC(=O)NO)cc23)cc1
2025	706224	CHEMBL1259359	Inhibition of human ERG	Homo sapiens			=	13	nM	13	nM	IC50		IC50		=	7.89	InChI=1S/C22H26N2O2/c1-15(16-6-3-2-4-7-16)24-18-10-11-19(24)14-21(13-18)26-20-9-5-8-17(12-20)22(23)25/h2-9,12,15,18-19,21H,10-11,13-14H2,1H3,(H2,23,25)/t15-,18-,19+,21-/m1/s1	C[C@@H](N1[C@@H]2CC[C@H]1C[C@@H](C2)Oc3cccc(c3)C(=O)N)c4ccccc4
6839	2076819	CHEMBL3791472	Inhibition of human ERG by IonWork assay	Homo sapiens			=	8.5	uM	8500	nM	IC50		IC50		=	5.07	InChI=1S/C24H26N4O5/c1-30-18-9-5-17(6-10-18)22-25-26-23(33-22)24(29)28-14-21(15-28)32-19-7-3-16(4-8-19)11-27-12-20(13-27)31-2/h3-10,20-21H,11-15H2,1-2H3	COC1CN(Cc2ccc(OC3CN(C3)C(=O)c4oc(nn4)c5ccc(OC)cc5)cc2)C1
1531	602539	CHEMBL1065722	Inhibition of human ERG	Homo sapiens			=	19	uM	19000	nM	IC50		IC50		=	4.72	InChI=1S/C26H34N4O4/c1-28-9-11-30(12-10-28)23-18-22(32-2)17-19-3-8-24(34-25(19)23)26(31)27-20-4-6-21(7-5-20)29-13-15-33-16-14-29/h4-7,17-18,24H,3,8-16H2,1-2H3,(H,27,31)/t24-/m1/s1	COc1cc2CC[C@@H](Oc2c(c1)N3CCN(C)CC3)C(=O)Nc4ccc(cc4)N5CCOCC5
2094	715584	CHEMBL1291783	Displacement of [3H]-dofetilide from human hERG	Homo sapiens			=	12.6	uM	12600	nM	IC50		IC50		=	4.90	InChI=1S/C20H22N2O3S/c1-14(2)26(23,24)22-20-13-25-12-19(20)18-9-7-17(8-10-18)16-5-3-15(11-21)4-6-16/h3-10,14,19-20,22H,12-13H2,1-2H3/t19-,20-/m1/s1	CC(C)S(=O)(=O)N[C@@H]1COC[C@@H]1c2ccc(cc2)c3ccc(cc3)C#N
199	361172	CHEMBL909940	Displacement of [3H]dofetilide from hERG	Homo sapiens			=	10.4	nM	10.4	nM	IC50		IC50		=	7.98	InChI=1S/C23H23FN2O4/c1-29-18-4-2-3-15(11-18)14-26-9-7-17(8-10-26)25-23(28)22-13-20(27)19-6-5-16(24)12-21(19)30-22/h2-6,11-13,17H,7-10,14H2,1H3,(H,25,28)	COc1cccc(CN2CCC(CC2)NC(=O)C3=CC(=O)c4ccc(F)cc4O3)c1
5888	1842405	CHEMBL3424851	Inhibition of MK499 binding to human ERG	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C31H38FN7O4/c1-38-13-15-39(16-14-38)29-26(32)21(27-22(35-29)4-6-25(37-27)41-2)7-8-31-11-9-30(10-12-31,19-43-31)33-17-20-3-5-23-28(34-20)36-24(40)18-42-23/h3-6,33H,7-19H2,1-2H3,(H,34,36,40)	COc1ccc2nc(N3CCN(C)CC3)c(F)c(CCC45CCC(CC4)(CO5)NCc6ccc7OCC(=O)Nc7n6)c2n1
5513	1789653	CHEMBL3377716	Inhibition of human ERG by patch clamp assay	Homo sapiens			=	14	uM	14000	nM	IC50		IC50		=	4.85	InChI=1S/C17H17FIN5O3/c1-10(7-25)8-27-23-17(26)15-16(24-9-20-5-12(24)6-21-15)22-14-3-2-11(19)4-13(14)18/h2-6,9-10,22,25H,7-8H2,1H3,(H,23,26)/t10-/m1/s1	C[C@H](CO)CONC(=O)c1ncc2cncn2c1Nc3ccc(I)cc3F
5893	1842410	CHEMBL3424851	Inhibition of MK499 binding to human ERG	Homo sapiens			=	3.27	nM	3.27	nM	IC50		IC50		=	8.49	InChI=1S/C25H25ClFN5O3/c26-15-9-19-22(29-10-15)17(18(27)12-28-19)3-4-25-7-5-24(6-8-25,14-35-25)30-11-16-1-2-20-23(31-16)32-21(33)13-34-20/h1-2,9-10,12,30H,3-8,11,13-14H2,(H,31,32,33)	Fc1cnc2cc(Cl)cnc2c1CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5
5131	1624304	CHEMBL3132256	Inhibition of human ERG expressed in CHOK1 cells by electrophysiological analysis	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C24H41N3O2/c28-23(27-14-12-26(13-15-27)21-4-2-1-3-5-21)20-18-24(19-20)8-10-25(11-9-24)22-6-16-29-17-7-22/h20-22H,1-19H2	O=C(C1CC2(CCN(CC2)C3CCOCC3)C1)N4CCN(CC4)C5CCCCC5
3748	1359653	CHEMBL2072491	Displacement of [35S]MK499 from human Erg expressed in HEK293 cells after 60 mins by scintillation counting	Homo sapiens		HEK293	=	240	nM	240	nM	IC50		IC50		=	6.62	InChI=1S/C27H30N6O/c1-28-27(34)33-13-11-18(12-14-33)24-25-20(19-9-5-6-10-21(19)30-25)15-22(31-24)26-29-16-23(32-26)17-7-3-2-4-8-17/h2-10,16,18,22,24,30-31H,11-15H2,1H3,(H,28,34)(H,29,32)/t22-,24?/m1/s1	CNC(=O)N1CCC(CC1)C2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccccc6
175	361292	CHEMBL909940	Displacement of [3H]dofetilide from hERG	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C23H21ClN2O5/c24-16-2-1-3-19-22(16)17(27)11-21(31-19)23(28)25-15-6-8-26(9-7-15)12-14-4-5-18-20(10-14)30-13-29-18/h1-5,10-11,15H,6-9,12-13H2,(H,25,28)	Clc1cccc2OC(=CC(=O)c12)C(=O)NC3CCN(Cc4ccc5OCOc5c4)CC3
4981	1608340	CHEMBL3096732	Displacement of [3H]astemizole from human ERG channel expressed in HEK293 cell membrane after 1 hr by scintillation counting analysis	Homo sapiens			=	1868	nM	1868	nM	IC50		IC50		=	5.73	InChI=1S/C17H26ClN/c1-3-5-14-19(4-2)15-8-6-7-9-16-10-12-17(18)13-11-16/h6,8,10-13H,3-5,7,9,14-15H2,1-2H3/b8-6+	CCCCN(CC)C\C=C\CCc1ccc(Cl)cc1
6391	1587951	CHEMBL3615686	Inhibition of human ERG expressed in HEK293 cells by electrophysiology assay	Homo sapiens			=	4.5	uM	4500	nM	IC50		IC50		=	5.35	InChI=1S/C23H24N6O3/c30-22(14-17-1-4-20(5-2-17)29-16-24-25-26-29)28-11-9-27(10-12-28)8-7-18-3-6-21-19(13-18)15-32-23(21)31/h1-6,13,16H,7-12,14-15H2	O=C(Cc1ccc(cc1)n2cnnn2)N3CCN(CCc4ccc5C(=O)OCc5c4)CC3
6597	2050843	CHEMBL3736641	Inhibition of human ERG by patch clamp technique	Homo sapiens			=	0.98	uM	980	nM	IC50		IC50		=	6.01	InChI=1S/C28H22F2N4O3S/c29-21-4-8-23(9-5-21)34-26-15-20-12-14-33(38(36,37)24-10-6-22(30)7-11-24)18-28(20,16-19(26)17-32-34)27(35)25-3-1-2-13-31-25/h1-11,13,15,17H,12,14,16,18H2/t28-/m0/s1	Fc1ccc(cc1)n2ncc3C[C@@]4(CN(CCC4=Cc23)S(=O)(=O)c5ccc(F)cc5)C(=O)c6ccccn6
4273	1513115	CHEMBL2318190	Binding affinity to human ERG	Homo sapiens			=	42.4	uM	42400	nM	IC50		IC50		=	4.37	InChI=1S/C24H33ClN2O3/c1-29-22-15-30-10-7-21(22)26-20-12-18-3-2-8-24(18,13-20)23(28)27-9-6-16-4-5-19(25)11-17(16)14-27/h4-5,11,18,20-22,26H,2-3,6-10,12-15H2,1H3/t18-,20-,21?,22?,24-/m1/s1	COC1COCCC1N[C@@H]2C[C@H]3CCC[C@]3(C2)C(=O)N4CCc5ccc(Cl)cc5C4
4625	1561312	CHEMBL2384079	Inhibition of human ERG by patch clamp assay	Homo sapiens			=	5.4	uM	5400	nM	IC50		IC50		=	5.27	InChI=1S/C31H33FN4O2/c1-31(2,3)24-13-8-9-15-28(24)38-29-27(14-10-18-33-29)35-30(37)34-26-17-16-21(19-25(26)32)23-12-7-6-11-22(23)20-36(4)5/h6-19H,20H2,1-5H3,(H2,34,35,37)	CN(C)Cc1ccccc1c2ccc(NC(=O)Nc3cccnc3Oc4ccccc4C(C)(C)C)c(F)c2
2694	570850	CHEMBL1827362	Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	Homo sapiens			=	190000	nM	190000	nM	IC50		IC50	Outside typical range	=		InChI=1S/C21H25N5OS/c27-20-5-4-15(13-23-20)17-12-19-18(14-22-17)24-21(28-19)26-10-6-16(7-11-26)25-8-2-1-3-9-25/h4-5,12-14,16H,1-3,6-11H2,(H,23,27)	Oc1ccc(cn1)c2cc3sc(nc3cn2)N4CCC(CC4)N5CCCCC5
3922	1428171	CHEMBL2166761	Inhibition of human ERG by Ionworks assay	Homo sapiens			=	117	uM	117000	nM	IC50		IC50	Outside typical range	=		InChI=1S/C25H27N5O4/c26-13-17-1-2-18-3-4-25(32)30(21(18)11-17)8-7-29-6-5-20(22(31)16-29)28-14-19-12-23-24(15-27-19)34-10-9-33-23/h1-4,11-12,15,20,22,28,31H,5-10,14,16H2/t20-,22+/m1/s1	O[C@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@H]1NCc4cc5OCCOc5cn4
6505	2036599	CHEMBL3705667	BindingDB_Patents: Inhibition Assay. The hERG potassium current was measured in a hERG-stably-expressing Chinese hamster ovary K1 (CHO) cells. The experiments were performed using an automated planar patch-clamp system QPatch HTX (Sophion Bioscience A/S). The application of pressure for forming gigaseals and whole-cell patch clamp configuration were established using the QPatch assay software. Patch-clamp experiments were performed in voltage-clamp mode and whole-cell currents were recorded. The following stimulation protocol was applied to investigate the effects of compounds on hERG potassium channel.The membrane potential was held at -80 mV and repetitively (every 15 seconds) depolarized to +20 mV for 4800 milliseconds after the pulse to -50 mV for 20 milliseconds served to define the baseline, followed by repolarizing step to -50 mV for 5000 milliseconds to evaluate of the tail current amplitude. Experiments were conducted at room temperature.	Homo sapiens			>	10000	nM	10000	nM	IC50		IC50		>		InChI=1S/C24H24N4O3/c1-15-11-28-8-5-17(10-20(28)26-15)16-3-4-19-18(9-16)24(14-30-21(25)27-24)22(12-29-13-22)23(31-19)6-2-7-23/h3-5,8-11H,2,6-7,12-14H2,1H3,(H2,25,27)	Cc1cn2ccc(cc2n1)c3ccc4OC5(CCC5)C6(COC6)C7(COC(=N7)N)c4c3
640	490192	CHEMBL984727	Inhibition of human ERG	Homo sapiens			=	18	uM	18000	nM	IC50		IC50		=	4.75	InChI=1S/C25H36N8O2S/c1-19(2)33-20(3)27-18-24(33)23-10-11-26-25(29-23)28-21-6-8-22(9-7-21)31-12-14-32(15-13-31)36(34,35)17-16-30(4)5/h6-11,18-19H,12-17H2,1-5H3,(H,26,28,29)	CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)N4CCN(CC4)S(=O)(=O)CCN(C)C)n2
7008	2092952	CHEMBL3825087	Inhibition of human ERG expressed in CHOK1 cells after 6 mins by electrophysiology assay	Homo sapiens			=	17	uM	17000	nM	IC50		IC50		=	4.77	InChI=1S/C24H27ClN8O2/c1-15-22(16(2)33(30-15)17-7-10-31(11-8-17)21(34)14-35-3)28-24-26-13-19(25)23(29-24)18-12-27-32-9-5-4-6-20(18)32/h4-6,9,12-13,17H,7-8,10-11,14H2,1-3H3,(H,26,28,29)	COCC(=O)N1CCC(CC1)n2nc(C)c(Nc3ncc(Cl)c(n3)c4cnn5ccccc45)c2C
5563	1785654	CHEMBL3378638	Inhibition of human ERG by functional patch clamp assay	Homo sapiens			=	12	uM	12000	nM	IC50		IC50		=	4.92	InChI=1S/C30H24FN7O2/c1-38-16-20(14-34-38)30(19-10-18(29(39)40)12-32-13-19)27-23(22-4-2-3-5-24(22)35-27)11-25(37-30)28-33-15-26(36-28)17-6-8-21(31)9-7-17/h2-10,12-16,25,35,37H,11H2,1H3,(H,33,36)(H,39,40)/t25-,30-/m1/s1	Cn1cc(cn1)[C@]2(N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccc(F)cc6)c7cncc(c7)C(=O)O
495	327620	CHEMBL930660	Inhibition of human ERG	Homo sapiens			=	5	uM	5000	nM	IC50		IC50		=	5.30	InChI=1S/C26H26ClN5O2/c1-32-13-10-20(11-14-32)34-24-7-4-6-22-25(24)26(30-17-29-22)31-18-8-9-23(21(27)15-18)33-16-19-5-2-3-12-28-19/h2-9,12,15,17,20H,10-11,13-14,16H2,1H3,(H,29,30,31)	CN1CCC(CC1)Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23
