	molregno	assay_chembl_id	description	assay_organism	assay_tissue	assay_cell_type	standard_relation	published_value	published_units	standard_value	standard_units	standard_type	activity_comment	published_type	data_validity_comment	published_relation	pchembl_value	standard_inchi	canonical_smiles
1187	559652	CHEMBL1025211	Displacement of radiolabeled MK-499 from human ERG expressed in HEK293 cells coexpressing IKr channel protein	Homo sapiens		HEK293	=	25	uM	25000	nM	IC50		IC50		=	4.60	InChI=1S/C25H35N3O3.ClH/c29-16-20(30)14-27-22-3-1-2-4-23(22)28(24(27)31)19-7-11-26(12-8-19)15-21-17-5-6-18(13-17)25(21)9-10-25;/h1-4,17-21,29-30H,5-16H2;1H/t17-,18+,20+,21-;/m0./s1	Cl.OC[C@H](O)CN1C(=O)N(C2CCN(C[C@H]3[C@H]4CC[C@H](C4)C35CC5)CC2)c6ccccc16
6670	2062428	CHEMBL3762972	Inhibition of human ERG channel by fluorescence polarization assay	Homo sapiens			=	7.711	uM	7711	nM	IC50		IC50		=	5.11	InChI=1S/C19H27ClN6O3/c1-28-17-9-15(21)14(20)8-13(17)19(27)24-16-4-7-25(10-18(16)29-2)5-3-6-26-12-22-11-23-26/h8-9,11-12,16,18H,3-7,10,21H2,1-2H3,(H,24,27)/t16-,18+/m0/s1	CO[C@@H]1CN(CCCn2cncn2)CC[C@@H]1NC(=O)c3cc(Cl)c(N)cc3OC
1339	567950	CHEMBL1062483	Displacement of [3H]dofetilide from human ERG	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C17H24N2OS/c1-21-16-8-3-2-7-15(16)17(20)19(12-13-5-4-6-13)14-9-10-18-11-14/h2-3,7-8,13-14,18H,4-6,9-12H2,1H3/t14-/m1/s1	CSc1ccccc1C(=O)N(CC2CCC2)[C@@H]3CCNC3
141	348039	CHEMBL870149	Inhibition of hERG expressed in HEK cells by radioligand binding assay	Homo sapiens			=	19.3	uM	19300	nM	IC50		IC50		=	4.71	InChI=1S/C21H24F2N4O/c1-26(2)20(28)27-21(11-6-12-24,15-7-4-3-5-8-15)14-19(25-27)17-13-16(22)9-10-18(17)23/h3-5,7-10,13H,6,11-12,14,24H2,1-2H3/t21-/m0/s1	CN(C)C(=O)N1N=C(C[C@@]1(CCCN)c2ccccc2)c3cc(F)ccc3F
4583	1523266	CHEMBL2342727	Inhibition of human ERG	Homo sapiens			=	12	uM	12000	nM	IC50		IC50		=	4.92	InChI=1S/C25H29F4N3O/c1-31-10-7-24(8-11-31,18-2-4-20(26)5-3-18)16-33-15-21-13-19(25(27,28)29)14-23(30-21)32-9-6-17-12-22(17)32/h2-5,13-14,17,22H,6-12,15-16H2,1H3	CN1CCC(COCc2cc(cc(n2)N3CCC4CC34)C(F)(F)F)(CC1)c5ccc(F)cc5
206	362095	CHEMBL908975	Binding affinity to hERG potassium channel	Homo sapiens			=	135000	nM	135000	nM	IC50		IC50	Outside typical range	=		InChI=1S/C20H18N2O4/c1-26-15-7-8-16-17(9-15)19(13-5-3-2-4-6-13)18(10-21)22(20(16)25)11-14(24)12-23/h2-9,14,23-24H,11-12H2,1H3/t14-/m0/s1	COc1ccc2C(=O)N(C[C@H](O)CO)C(=C(c3ccccc3)c2c1)C#N
427	414593	CHEMBL940929	Displacement of [3H]bufuralol from hERG channel expressed in HEK293 cells	Homo sapiens		HEK293	=	13	uM	13000	nM	IC50		IC50		=	4.89	InChI=1S/C22H25FN2O3/c23-18-3-1-2-17(13-18)22(28)8-10-25(11-9-22)14-20(26)16-4-6-19-15(12-16)5-7-21(27)24-19/h1-4,6,12-13,20,26,28H,5,7-11,14H2,(H,24,27)	OC(CN1CCC(O)(CC1)c2cccc(F)c2)c3ccc4NC(=O)CCc4c3
5694	1832396	CHEMBL3404543	Inhibition of human ERG by MK499 binding assay	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C27H29N5O6/c1-36-19-11-28-17-3-5-21(34)32-14-27(35,22(19)23(17)32)13-26-8-6-25(7-9-26,15-38-26)29-10-16-2-4-18-24(30-16)31-20(33)12-37-18/h2-5,11,29,35H,6-10,12-15H2,1H3,(H,30,31,33)/t25?,26?,27-/m1/s1	COc1cnc2C=CC(=O)N3C[C@](O)(CC45CCC(CC4)(CO5)NCc6ccc7OCC(=O)Nc7n6)c1c23
2106	715087	CHEMBL1292008	Displacement of [3H]-dofetilide from human ERG	Homo sapiens			=	10	uM	10000	nM	IC50		IC50		=	5.00	InChI=1S/C37H43F2N5O3/c1-36(2,47)34(45)43-21-16-37(17-22-43,29-5-3-6-30(38)23-29)15-20-42-18-13-32(14-19-42)44(33-8-4-7-31(39)24-33)35(46)41-26-28-11-9-27(25-40)10-12-28/h3-12,23-24,32,47H,13-22,26H2,1-2H3,(H,41,46)	CC(C)(O)C(=O)N1CCC(CCN2CCC(CC2)N(C(=O)NCc3ccc(cc3)C#N)c4cccc(F)c4)(CC1)c5cccc(F)c5
5968	1843196	CHEMBL3428449	Displacement of MK499 from human ERG	Homo sapiens			>	60	uM	60000	nM	IC50		IC50		>		InChI=1S/C25H26FN5O5/c26-16-11-27-17-1-2-19(32)31-13-25(33,20(16)21(17)31)12-24-5-3-23(4-6-24,14-36-24)28-10-15-9-18-22(30-29-15)35-8-7-34-18/h1-2,9,11,28,33H,3-8,10,12-14H2/t23?,24?,25-/m0/s1	O[C@@]1(CC23CCC(CC2)(CO3)NCc4cc5OCCOc5nn4)CN6C(=O)C=Cc7ncc(F)c1c67
4192	1063803	CHEMBL2214095	Inhibition of human ERG by cell-based electrophysiology assay	Homo sapiens			=	2.3	uM	2300	nM	IC50		IC50		=	5.64	InChI=1S/C26H31ClN8O/c1-18-15-20(31-36-18)17-33-9-13-35(14-10-33)24-22(27)16-28-26-23(24)29-25(30-26)19-3-5-21(6-4-19)34-11-7-32(2)8-12-34/h3-6,15-16H,7-14,17H2,1-2H3,(H,28,29,30)	CN1CCN(CC1)c2ccc(cc2)c3nc4c(N5CCN(Cc6cc(C)on6)CC5)c(Cl)cnc4[nH]3
6434	1972096	CHEMBL3635896	Inhibition of human ERG expressed in HEK293 cells by whole-cell patch clamp method	Homo sapiens			=	0.63	uM	630	nM	IC50		IC50		=	6.20	InChI=1S/C30H30FN3O3/c31-23-9-12-25-28(20-23)37-33-30(25)22-14-17-34(18-15-22)16-3-19-35-24-10-6-21(7-11-24)8-13-29-32-26-4-1-2-5-27(26)36-29/h1-2,4-7,9-12,20,22H,3,8,13-19H2	Fc1ccc2c(noc2c1)C3CCN(CCCOc4ccc(CCc5oc6ccccc6n5)cc4)CC3
1278	558955	CHEMBL1053229	Displacement of [35S]MK499 from human ERG potassium channel expressed in HEK293 cells	Homo sapiens		HEK293	>	10000	nM	10000	nM	IC50		IC50		>		InChI=1S/C32H45N3O3/c1-23(24-12-15-27(38-6)16-13-24)33-26-14-17-28(31(2,3)22-26)29(36)35-20-18-32(19-21-35,30(37)34(4)5)25-10-8-7-9-11-25/h7-13,15-16,23,26,28,33H,14,17-22H2,1-6H3/t23-,26-,28+/m1/s1	COc1ccc(cc1)[C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(CC3)(C(=O)N(C)C)c4ccccc4)C(C)(C)C2
6477	2036553	CHEMBL3705667	BindingDB_Patents: Inhibition Assay. The hERG potassium current was measured in a hERG-stably-expressing Chinese hamster ovary K1 (CHO) cells. The experiments were performed using an automated planar patch-clamp system QPatch HTX (Sophion Bioscience A/S). The application of pressure for forming gigaseals and whole-cell patch clamp configuration were established using the QPatch assay software. Patch-clamp experiments were performed in voltage-clamp mode and whole-cell currents were recorded. The following stimulation protocol was applied to investigate the effects of compounds on hERG potassium channel.The membrane potential was held at -80 mV and repetitively (every 15 seconds) depolarized to +20 mV for 4800 milliseconds after the pulse to -50 mV for 20 milliseconds served to define the baseline, followed by repolarizing step to -50 mV for 5000 milliseconds to evaluate of the tail current amplitude. Experiments were conducted at room temperature.	Homo sapiens			>	10000	nM	10000	nM	IC50		IC50		>		InChI=1S/C17H19BrN2O3/c18-11-3-4-13-12(6-11)17(9-22-15(19)20-17)16(7-21-8-16)14(23-13)5-10-1-2-10/h3-4,6,10,14H,1-2,5,7-9H2,(H2,19,20)	NC1=NC2(CO1)c3cc(Br)ccc3OC(CC4CC4)C25COC5
5058	1618250	CHEMBL3118391	Binding affinity to human ERG	Homo sapiens			>	50	uM	50000	nM	IC50		IC50		>		InChI=1S/C30H41F3N4O4/c1-28(2,3)8-5-26(38)37-16-21-12-22(35-24-7-10-41-17-25(24)40-4)13-29(21,18-37)27(39)36-9-6-23-19(15-36)11-20(14-34-23)30(31,32)33/h5,8,11,14,21-22,24-25,35H,6-7,9-10,12-13,15-18H2,1-4H3/b8-5+/t21-,22+,24?,25?,29-/m0/s1	COC1COCCC1N[C@@H]2C[C@H]3CN(C[C@]3(C2)C(=O)N4CCc5ncc(cc5C4)C(F)(F)F)C(=O)\C=C\C(C)(C)C
5343	1760565	CHEMBL3295404	Inhibition of human cloned ERG expressed in CHO cells assessed as inhibition of potassium channel current by automated patch clamp assay	Homo sapiens			=	4000	nM	4000	nM	IC50		IC50		=	5.40	InChI=1S/C24H26FN3O3S2/c25-19-7-8-20-21(16-19)31-27-24(20)17-9-13-28(14-10-17)12-4-3-11-26-33(29,30)23-15-18-5-1-2-6-22(18)32-23/h1-2,5-8,15-17,26H,3-4,9-14H2	Fc1ccc2c(noc2c1)C3CCN(CCCCNS(=O)(=O)c4cc5ccccc5s4)CC3
1989	690671	CHEMBL1225864	Inhibition of human ERG by electrophysiology assay	Homo sapiens			=	1.3	uM	1300	nM	IC50		IC50		=	5.89	InChI=1S/C20H23N3O2/c21-20(24)15-6-9-19(22-12-15)25-18-10-16-7-8-17(11-18)23(16)13-14-4-2-1-3-5-14/h1-6,9,12,16-18H,7-8,10-11,13H2,(H2,21,24)/t16-,17+,18+	NC(=O)c1ccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)nc1
7009	2092953	CHEMBL3825087	Inhibition of human ERG expressed in CHOK1 cells after 6 mins by electrophysiology assay	Homo sapiens			=	23	uM	23000	nM	IC50		IC50		=	4.64	InChI=1S/C24H27ClN8O2/c1-14-21(15(2)33(30-14)17-7-10-31(11-8-17)23(35)16(3)34)28-24-26-13-19(25)22(29-24)18-12-27-32-9-5-4-6-20(18)32/h4-6,9,12-13,16-17,34H,7-8,10-11H2,1-3H3,(H,26,28,29)/t16-/m0/s1	C[C@H](O)C(=O)N1CCC(CC1)n2nc(C)c(Nc3ncc(Cl)c(n3)c4cnn5ccccc45)c2C
6397	1963797	CHEMBL3620197	Inhibition of human ERG expressed in CHO cells by patch clamp electrophysiology assay	Homo sapiens			=	0.7	uM	700	nM	IC50		IC50		=	6.16	InChI=1S/C18H17F3N4OS/c19-18(20,21)11-3-1-10(2-4-11)14-9-13-15(27-14)16(25-17(22)24-13)23-12-5-7-26-8-6-12/h1-4,9,12H,5-8H2,(H3,22,23,24,25)	Nc1nc(NC2CCOCC2)c3sc(cc3n1)c4ccc(cc4)C(F)(F)F
586	466988	CHEMBL981950	Displacement of [3H]astemizole from human ERG potassium channel expressed in HEK293 cell membrane	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C19H20N2O2S/c22-15-9-11-21(12-10-15)13-14-5-7-16(8-6-14)23-19-20-17-3-1-2-4-18(17)24-19/h1-8,15,22H,9-13H2	OC1CCN(Cc2ccc(Oc3nc4ccccc4s3)cc2)CC1
1646	620079	CHEMBL1106982	Inhibition of human ERG expressed in HEK cells assessed as blockade of potassium tail current by standard patch clamp analysis	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C20H24N2S/c1-14-9-10-16(13-21-14)15(2)20-17-7-5-6-8-18(17)23-19(20)11-12-22(3)4/h5-10,13,15H,11-12H2,1-4H3	CC(c1ccc(C)nc1)c2c(CCN(C)C)sc3ccccc23
5046	1618080	CHEMBL3118391	Binding affinity to human ERG	Homo sapiens			>	50	uM	50000	nM	IC50		IC50		>		InChI=1S/C28H39F3N4O5/c1-17(2)14-40-26(37)35-13-20-9-21(33-23-5-7-39-15-24(23)38-3)10-27(20,16-35)25(36)34-6-4-22-18(12-34)8-19(11-32-22)28(29,30)31/h8,11,17,20-21,23-24,33H,4-7,9-10,12-16H2,1-3H3/t20-,21+,23?,24?,27-/m0/s1	COC1COCCC1N[C@@H]2C[C@H]3CN(C[C@]3(C2)C(=O)N4CCc5ncc(cc5C4)C(F)(F)F)C(=O)OCC(C)C
4179	1443320	CHEMBL2215011	Displacement of [3H]astemizole from human recombinant ERG expressed in HEK293 cells	Homo sapiens		HEK293	=	160	uM	160000	nM	IC50		IC50	Outside typical range	=		InChI=1S/C18H22N4S/c19-18(17-2-1-11-23-17)21-14-3-4-16-13(12-14)7-10-22(16)15-5-8-20-9-6-15/h1-4,11-12,15,20H,5-10H2,(H2,19,21)	N=C(Nc1ccc2N(CCc2c1)C3CCNCC3)c4cccs4
2417	1161842	CHEMBL1803471	Inhibition of human ERG expressed in CHO cells by Q-patch assay	Homo sapiens		CHO	=	4.8	uM	4800	nM	IC50		IC50		=	5.32	InChI=1S/C22H22F3N5O/c1-22(2,26)21(31)29-9-10-30-18(12-29)28-19(13-3-5-14(23)6-4-13)20(30)27-15-7-8-16(24)17(25)11-15/h3-8,11,27H,9-10,12,26H2,1-2H3	CC(C)(N)C(=O)N1CCn2c(C1)nc(c2Nc3ccc(F)c(F)c3)c4ccc(F)cc4
2166	1056895	CHEMBL1648563	Displacement of [35S]N-[(4R)-10-[(2R)-6-cyano-1,2,3,4-tetrahydro-2-naphthyl]-3,4-dihydro-4-hydroxyspiro[2H-1-benzopyran-2,40-piperidin]-6-yl]methanesulfonamide from human ERG expressed in HEK293 cells	Homo sapiens		HEK293						IC50	Not Determined	IC50				InChI=1S/C30H30N2O3/c33-30-22-29(35-23-24-8-10-26(11-9-24)25-6-2-1-3-7-25)16-19-32(30)27-12-14-28(15-13-27)34-21-20-31-17-4-5-18-31/h1-3,6-16,19,22H,4-5,17-18,20-21,23H2	O=C1C=C(OCc2ccc(cc2)c3ccccc3)C=CN1c4ccc(OCCN5CCCC5)cc4
6186	1957462	CHEMBL3606549	Displacement of [3H]-astemizole from human ERG channel expressed in HEK293 cells by radioligand competition binding assay	Homo sapiens			>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C18H15Cl2N5O/c1-11-9-25-15(22-23-17(25)14-7-2-3-8-21-14)10-24(11)18(26)12-5-4-6-13(19)16(12)20/h2-8,11H,9-10H2,1H3/t11-/m0/s1	C[C@H]1Cn2c(CN1C(=O)c3cccc(Cl)c3Cl)nnc2c4ccccn4
6155	1953453	CHEMBL3598727	Inhibition of [35S]MK499 binding to human ERG channel	Homo sapiens			=	2184	nM	2184	nM	IC50		IC50		=	5.66	InChI=1S/C21H24N8O/c1-14-12-28(15-6-8-23-9-7-15)11-10-27(14)13-18-24-20-16-4-3-5-17(30-2)19(16)25-21(22)29(20)26-18/h3-9,14H,10-13H2,1-2H3,(H2,22,25)/t14-/m1/s1	COc1cccc2c1nc(N)n3nc(CN4CCN(C[C@H]4C)c5ccncc5)nc23
3579	1346309	CHEMBL2038474	Inhibition of human ERG	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C21H32N4O3S/c1-29(27,28)20-6-2-5-18(14-20)22-21(26)24-12-10-23(11-13-24)15-17-4-3-9-25(16-17)19-7-8-19/h2,5-6,14,17,19H,3-4,7-13,15-16H2,1H3,(H,22,26)/t17-/m0/s1	CS(=O)(=O)c1cccc(NC(=O)N2CCN(C[C@@H]3CCCN(C3)C4CC4)CC2)c1
5007	1610734	CHEMBL3102091	Inhibition of human ERG expressed in HEK cells after 3 hrs by ion flux electrophysiology	Homo sapiens			=	0.4	uM	400	nM	IC50		IC50		=	6.40	InChI=1S/C22H25ClFN3O4/c23-15-1-4-19-14(9-15)11-22(31-19)5-7-27(8-6-22)12-17(28)13-30-20-10-16(24)2-3-18(20)26-21(25)29/h1-4,9-10,17,28H,5-8,11-13H2,(H3,25,26,29)/t17-/m0/s1	NC(=O)Nc1ccc(F)cc1OC[C@@H](O)CN2CCC3(CC2)Cc4cc(Cl)ccc4O3
924	514803	CHEMBL981857	Antagonist activity at human ERG in HEK293 cells assessed as inhibition of [35S]N-[(4R)-1'-[(2R)-6-cyano-1,2,3,4-tetrahydro-2-naphthalenyl]-3,4-dihydro-4-hydroxyspiro[2H-1-benzopyran-2,4'-piperidin]-6-yl]methanesulfonamide binding	Homo sapiens		HEK293	=	8	uM	8000	nM	IC50		IC50		=	5.10	InChI=1S/C25H29N3O2/c1-18-26-24-7-3-2-6-23(24)25(29)28(18)20-10-14-22(15-11-20)30-21-12-8-19(9-13-21)27-16-4-5-17-27/h2-3,6-7,10-11,14-15,19,21H,4-5,8-9,12-13,16-17H2,1H3/t19-,21+	CC1=Nc2ccccc2C(=O)N1c3ccc(O[C@@H]4CC[C@@H](CC4)N5CCCC5)cc3
2396	1149032	CHEMBL1786160	Displacement of labeled dofetilide from human ERG	Homo sapiens			=	1.2	uM	1200	nM	IC50		IC50		=	5.92	InChI=1S/C27H39F3N4O2/c1-18(2)26(8-6-22(15-26)32-24-19-4-3-5-20(24)17-36-16-19)25(35)34-12-10-33(11-13-34)23-14-21(7-9-31-23)27(28,29)30/h7,9,14,18-20,22,24,32H,3-6,8,10-13,15-17H2,1-2H3/t19?,20?,22-,24?,26+/m1/s1	CC(C)[C@@]1(CC[C@H](C1)NC2C3CCCC2COC3)C(=O)N4CCN(CC4)c5cc(ccn5)C(F)(F)F
393	408638	CHEMBL886903	Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane	Homo sapiens			=	66	uM	66000	nM	IC50		IC50		=	4.18	InChI=1S/C30H35FN4O4/c31-23-8-9-25-26(36)19-28(39-27(25)18-23)30(38)33-24-10-15-35(16-11-24)20-21-4-6-22(7-5-21)29(37)32-12-17-34-13-2-1-3-14-34/h4-9,18-19,24H,1-3,10-17,20H2,(H,32,37)(H,33,38)	Fc1ccc2C(=O)C=C(Oc2c1)C(=O)NC3CCN(Cc4ccc(cc4)C(=O)NCCN5CCCCC5)CC3
6564	1983631	CHEMBL3705667	BindingDB_Patents: Inhibition Assay. The hERG potassium current was measured in a hERG-stably-expressing Chinese hamster ovary K1 (CHO) cells. The experiments were performed using an automated planar patch-clamp system QPatch HTX (Sophion Bioscience A/S). The application of pressure for forming gigaseals and whole-cell patch clamp configuration were established using the QPatch assay software. Patch-clamp experiments were performed in voltage-clamp mode and whole-cell currents were recorded. The following stimulation protocol was applied to investigate the effects of compounds on hERG potassium channel.The membrane potential was held at -80 mV and repetitively (every 15 seconds) depolarized to +20 mV for 4800 milliseconds after the pulse to -50 mV for 20 milliseconds served to define the baseline, followed by repolarizing step to -50 mV for 5000 milliseconds to evaluate of the tail current amplitude. Experiments were conducted at room temperature.	Homo sapiens			>	10000	nM	10000	nM	IC50		IC50		>		InChI=1S/C22H21N5O4/c1-20(2)21(10-29-11-21)22(12-30-19(24)27-22)15-7-14(4-6-17(15)31-20)26-18(28)16-5-3-13(8-23)9-25-16/h3-7,9H,10-12H2,1-2H3,(H2,24,27)(H,26,28)	CC1(C)Oc2ccc(NC(=O)c3ccc(cn3)C#N)cc2C4(COC(=N4)N)C15COC5
6115	1949653	CHEMBL3587702	Inhibition of [3H]-astemizole binding to human ERG expressed in HEK293 cells	Homo sapiens			>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C21H22FN7O/c1-13-7-14(2)26-21(25-13)28-11-15-9-27(10-16(15)12-28)20(30)18-4-3-17(22)8-19(18)29-23-5-6-24-29/h3-8,15-16H,9-12H2,1-2H3/t15-,16+	Cc1cc(C)nc(n1)N2C[C@H]3CN(C[C@H]3C2)C(=O)c4ccc(F)cc4n5nccn5
5718	1831625	CHEMBL3407223	Inhibition of human ERG expressed in HEK293 cells assessed as reduction in tail current at membrane potential of +20 mV	Homo sapiens			=	2.63	uM	2630	nM	IC50		IC50		=	5.58	InChI=1S/C24H30N2.ClH/c1-3-9-19(10-4-1)21-15-24(26-13-7-8-14-26)16-22(23(21)17-25-18-24)20-11-5-2-6-12-20;/h1-6,9-12,21-23,25H,7-8,13-18H2;1H	Cl.C1CCN(C1)C23CNCC(C(C2)c4ccccc4)C(C3)c5ccccc5
943	514102	CHEMBL981857	Antagonist activity at human ERG in HEK293 cells assessed as inhibition of [35S]N-[(4R)-1'-[(2R)-6-cyano-1,2,3,4-tetrahydro-2-naphthalenyl]-3,4-dihydro-4-hydroxyspiro[2H-1-benzopyran-2,4'-piperidin]-6-yl]methanesulfonamide binding	Homo sapiens		HEK293	>	10	uM	10000	nM	IC50		IC50		>		InChI=1S/C25H26F3N3O2/c1-16-29-22-7-3-6-21(25(26,27)28)23(22)24(32)31(16)18-8-10-19(11-9-18)33-20-12-14-30(15-13-20)17-4-2-5-17/h3,6-11,17,20H,2,4-5,12-15H2,1H3	CC1=Nc2cccc(c2C(=O)N1c3ccc(OC4CCN(CC4)C5CCC5)cc3)C(F)(F)F
5142	1624336	CHEMBL3132256	Inhibition of human ERG expressed in CHOK1 cells by electrophysiological analysis	Homo sapiens			=	20.8	uM	20800	nM	IC50		IC50		=	4.68	InChI=1S/C24H41N3O/c28-23(27-17-15-26(16-18-27)21-9-5-2-6-10-21)22-19-24(22)11-13-25(14-12-24)20-7-3-1-4-8-20/h20-22H,1-19H2	O=C(C1CC12CCN(CC2)C3CCCCC3)N4CCN(CC4)C5CCCCC5
5942	1844777	CHEMBL3429920	Inhibition of hERG channel by electrophysiology	Homo sapiens			>	100	uM	100000	nM	IC50		IC50		>		InChI=1S/C25H18O5/c26-19-11-12-20-21(14-17-8-6-16(7-9-17)10-13-23(27)28)24(18-4-2-1-3-5-18)25(29)30-22(20)15-19/h1-13,15,26H,14H2,(H,27,28)/b13-10+	OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccccc4)cc1
3625	1347584	CHEMBL2045992	Binding affinity to human Erg	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C28H26N8O3/c1-19-3-2-10-31-23(19)16-34-11-8-28(9-12-34)26(38)35(27(39)36(28)24-13-25(37)33-18-32-24)22-6-4-20(5-7-22)21-14-29-17-30-15-21/h2-7,10,13-15,17-18H,8-9,11-12,16H2,1H3,(H,32,33,37)	Cc1cccnc1CN2CCC3(CC2)N(C(=O)N(C3=O)c4ccc(cc4)c5cncnc5)c6cc(O)ncn6
1110	452266	CHEMBL962309	Displacement of [3H]dofetilide from human ERG channel	Homo sapiens			=	1780	nM	1780	nM	IC50		IC50		=	5.75	InChI=1S/C15H15Cl2NO/c1-10-7-13(5-6-14(10)17)19-15-8-12(16)4-3-11(15)9-18-2/h3-8,18H,9H2,1-2H3	CNCc1ccc(Cl)cc1Oc2ccc(Cl)c(C)c2
2162	1056891	CHEMBL1648563	Displacement of [35S]N-[(4R)-10-[(2R)-6-cyano-1,2,3,4-tetrahydro-2-naphthyl]-3,4-dihydro-4-hydroxyspiro[2H-1-benzopyran-2,40-piperidin]-6-yl]methanesulfonamide from human ERG expressed in HEK293 cells	Homo sapiens		HEK293	=	1.9	nM	1.9	nM	IC50		IC50		=	8.72	InChI=1S/C24H25ClN2O3/c25-20-5-3-4-19(16-20)18-30-23-10-13-27(24(28)17-23)21-6-8-22(9-7-21)29-15-14-26-11-1-2-12-26/h3-10,13,16-17H,1-2,11-12,14-15,18H2	Clc1cccc(COC2=CC(=O)N(C=C2)c3ccc(OCCN4CCCC4)cc3)c1
4954	1607006	CHEMBL3096002	Inhibition of human ERG flux	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C31H29F3N4O3/c32-31(33,34)41-25-14-12-24(13-15-25)36-30(39)37-27-10-6-18-35-29(27)40-28-11-5-4-9-26(28)23-16-19-38(20-17-23)21-22-7-2-1-3-8-22/h1-15,18,23H,16-17,19-21H2,(H2,36,37,39)	FC(F)(F)Oc1ccc(NC(=O)Nc2cccnc2Oc3ccccc3C4CCN(Cc5ccccc5)CC4)cc1
6846	2003643	CHEMBL3791472	Inhibition of human ERG by IonWork assay	Homo sapiens			=	16	uM	16000	nM	IC50		IC50		=	4.80	InChI=1S/C25H26N4O4/c30-24(23-27-26-22(33-23)19-4-2-1-3-5-19)29-13-21(14-29)32-20-8-6-18(7-9-20)12-28-15-25(16-28)10-11-31-17-25/h1-9,21H,10-17H2	O=C(N1CC(C1)Oc2ccc(CN3CC4(CCOC4)C3)cc2)c5oc(nn5)c6ccccc6
3504	1341617	CHEMBL2032544	Displacement of [3H]dofetilide from human ERG	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C31H36N8O2/c32-19-22-6-14-33-28(18-22)38-15-7-23(8-16-38)30(40)39-17-9-26(21-39)37-25-4-10-31(41,11-5-25)27-3-2-24(20-36-27)29-34-12-1-13-35-29/h1-3,6,12-14,18,20,23,25-26,37,41H,4-5,7-11,15-17,21H2/t25-,26-,31-/m0/s1	O[C@@]1(CC[C@H](CC1)N[C@H]2CCN(C2)C(=O)C3CCN(CC3)c4cc(ccn4)C#N)c5ccc(cn5)c6ncccn6
3792	1420360	CHEMBL2148626	Displacement of [35S]MK499 from human ERG	Homo sapiens			=	0.0039	uM	3.9	nM	IC50		IC50		=	8.41	InChI=1S/C21H26N4O4/c1-17(16-19-4-8-21(9-5-19)25(28)29)23-14-12-22(13-15-23)11-10-18-2-6-20(7-3-18)24(26)27/h2-9,17H,10-16H2,1H3	CC(Cc1ccc(cc1)[N+](=O)[O-])N2CCN(CCc3ccc(cc3)[N+](=O)[O-])CC2
3973	1427807	CHEMBL2168489	Binding affinity to human ERG expressed in CHOK1 cells by IonWorks HT assay	Homo sapiens		CHO-K1	=	31	uM	31000	nM	IC50		IC50		=	4.51	InChI=1S/C21H18F3N3O3/c1-13(10-11-25)27-18(16-4-2-3-5-17(16)20(27)29)19(28)26-12-14-6-8-15(9-7-14)30-21(22,23)24/h2-9,13,18H,10,12H2,1H3,(H,26,28)	CC(CC#N)N1C(C(=O)NCc2ccc(OC(F)(F)F)cc2)c3ccccc3C1=O
2361	1148013	CHEMBL1780626	Inhibition of human ERG by HT patch clamp assay	Homo sapiens			=	16.4	uM	16400	nM	IC50		IC50		=	4.79	InChI=1S/C26H33FN4O2/c1-15-21-5-4-8-30-14-16(27)9-18(30)13-29-20-10-17(6-7-19(20)25(28)33)31(21)22-11-26(2,3)12-23(32)24(15)22/h6-7,10,16,18,29H,4-5,8-9,11-14H2,1-3H3,(H2,28,33)/t16-,18+/m0/s1	Cc1c2CCCN3C[C@@H](F)C[C@@H]3CNc4cc(ccc4C(=O)N)n2c5CC(C)(C)CC(=O)c15
6355	1961503	CHEMBL3615683	Displacement of [35S]-MK499 from human ERG expressed in HEK293 cells	Homo sapiens			=	2.8	uM	2800	nM	IC50		IC50		=	5.55	InChI=1S/C26H31N3O3/c1-18(22-6-7-23-24(19(22)2)17-32-26(23)30)16-29-12-10-28(11-13-29)9-8-20-4-5-21(15-27)25(14-20)31-3/h4-7,14,18H,8-13,16-17H2,1-3H3	COc1cc(CCN2CCN(CC(C)c3ccc4C(=O)OCc4c3C)CC2)ccc1C#N
4196	1446429	CHEMBL2215193	Inhibition of human ERG	Homo sapiens			=	26	uM	26000	nM	IC50		IC50		=	4.59	InChI=1S/C23H21F3N6O3/c1-14-7-8-19(27-11-14)31-21(33)18(9-10-34-2)35-22-15-12-30-32(20(15)28-13-29-22)17-6-4-3-5-16(17)23(24,25)26/h3-8,11-13,18H,9-10H2,1-2H3,(H,27,31,33)/t18-/m0/s1	COCC[C@H](Oc1ncnc2c1cnn2c3ccccc3C(F)(F)F)C(=O)Nc4ccc(C)cn4
